# Simulation     CPU Time      Wallclock      TQ Time       PF Time      Diff Time      ATC Time     List Time     Seed Time   Enthalpy Time  Volume Time    Stress Time   Temp1d Time    Temp Time     Flow Time  Expansion Time
#  time [s]        [s]         Time [s]         [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]          [s]
  72.70755      39.35938      40.13400      0.000000      17.79500      0.000000      0.000000      18.20900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  72.81834      39.39062      40.16500      0.000000      17.79500      0.000000      0.000000      18.24000     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  72.91713      39.42188      40.19700      0.000000      17.81100      0.000000      0.000000      18.25600     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.01774      39.45312      40.22800      0.000000      17.81100      0.000000      0.000000      18.28700     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.10324      39.48438      40.25900      0.000000      17.82600      0.000000      0.000000      18.30300     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.20397      39.51562      40.29000      0.000000      17.84200      0.000000      0.000000      18.31800     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.31084      39.54688      40.32200      0.000000      17.85800      0.000000      0.000000      18.33400     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.41772      39.57812      40.35300      0.000000      17.88900      0.000000      0.000000      18.33400     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.51675      39.60938      40.38400      0.000000      17.90400      0.000000      0.000000      18.35000     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.60225      39.64062      40.41500      0.000000      17.92000      0.000000      0.000000      18.36500     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.70913      39.67188      40.44700      0.000000      17.92000      0.000000      0.000000      18.39700     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.81600      39.70312      40.47800      0.000000      17.92000      0.000000      0.000000      18.41300     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  73.90150      39.73438      40.50900      0.000000      17.92000      0.000000      0.000000      18.42900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.00987      39.76562      40.54000      0.000000      17.93500      0.000000      0.000000      18.42900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.11209      39.79688      40.57200      0.000000      17.95100      0.000000      0.000000      18.44500     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.20784      39.82812      40.60300      0.000000      17.95100      0.000000      0.000000      18.47600     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.31472      39.85938      40.63400      0.000000      17.95100      0.000000      0.000000      18.50700     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.40349      39.89062      40.66500      0.000000      17.96700      0.000000      0.000000      18.52200     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.51254      39.92188      40.69700      0.000000      17.99900      0.000000      0.000000      18.52200     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.61741      39.95312      40.72800      0.000000      17.99900      0.000000      0.000000      18.55300     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.70291      39.98438      40.75900      0.000000      17.99900      0.000000      0.000000      18.56900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.80696      40.01562      40.79000      0.000000      18.03000      0.000000      0.000000      18.56900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  74.90199      40.04688      40.82200      0.000000      18.06200      0.000000      0.000000      18.56900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.00734      40.07812      40.85300      0.000000      18.07800      0.000000      0.000000      18.58400     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.11304      40.12500      40.90000      0.000000      18.07800      0.000000      0.000000      18.63100     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.20657      40.14062      40.91500      0.000000      18.07800      0.000000      0.000000      18.63100     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.31345      40.17188      40.94700      0.000000      18.07800      0.000000      0.000000      18.66300     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.41212      40.20312      40.97800      0.000000      18.07800      0.000000      0.000000      18.69400     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.50583      40.23438      41.00900      0.000000      18.09400      0.000000      0.000000      18.70900     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.61783      40.26562      41.04000      0.000000      18.09400      0.000000      0.000000      18.74000     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.71654      40.29688      41.07200      0.000000      18.12600      0.000000      0.000000      18.74000     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.80204      40.31250      41.08700      0.000000      18.14100      0.000000      0.000000      18.74000     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  75.91368      40.35938      41.13400      0.000000      18.15700      0.000000      0.000000      18.77100     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.01552      40.39062      41.16500      0.000000      18.17300      0.000000      0.000000      18.78600     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.10102      40.42188      41.19700      0.000000      18.17300      0.000000      0.000000      18.81800     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.20643      40.45312      41.22800      0.000000      18.17300      0.000000      0.000000      18.83300     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.30401      40.48438      41.25900      0.000000      18.20400      0.000000      0.000000      18.83300     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.41982      40.53125      41.30600      0.000000      18.22000      0.000000      0.000000      18.86400     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.50593      40.54688      41.32200      0.000000      18.22000      0.000000      0.000000      18.88000     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  76.61280      40.57812      41.35300      0.000000      18.23500      0.000000      0.000000      18.89600     0.3000000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
